location,species
S-dehiscen/77053fafa3f64cb8b0dba595546abb7f.tif,S-dehiscen
G-truncatulinoides/f0ce775b077e48bfa02a3780f9699389.tif,G-truncatulinoides
G-sacculifer/ba8ef31695704c2b92c391ff1815a015.tif,G-sacculifer
G-truncatulinoides/a38917d3b9a041d1b02a95f12b795a92.tif,G-truncatulinoides
G-tumida/eeaaa81e903e463381d84c064dc9e65a.tif,G-tumida
G-hexagonus/1b323b3500e84f02b93561577903ac4e.tif,G-hexagonus
G-truncatulinoides/8d8bd8680fd348799bfafbd6273143f8.tif,G-truncatulinoides
G-siphonifera/6ee2607c85514ed29182276cea1e0859.tif,G-siphonifera
N-humerosa/e4bd27c2c757468eb84d46bc06c9a612.tif,N-humerosa
G-tumida/9adad3d9345d4024ab907dc7aa75ac0d.tif,G-tumida
G-ruber/7dc85cc7f41041ef89a6a31f49c3aa1c.tif,G-ruber
G-truncatulinoides/0a7c0aaeee7a411fa9a23d31682a7ea7.tif,G-truncatulinoides
G-truncatulinoides/8f3b4eb23cdb4258beca7f4bb99f879b.tif,G-truncatulinoides
G-tumida/9e68e08f5f1a4e96bec959f361cebbec.tif,G-tumida
S-dehiscen/971a6d7fb50c44df94bc76b944bfb885.tif,S-dehiscen
G-tumida/a50f94596a6047b5a8775e4a48d29a10.tif,G-tumida
G-sacculifer/9a0bc9150b66446b8c3a7cff1d4aa20b.tif,G-sacculifer
G-tumida/2596116c719f4997a3124292a48ad28b.tif,G-tumida
N-humerosa/cc69238f667f4bbd84e0707fe765f883.tif,N-humerosa
G-sacculifer/f15e3144d1da44bcaddb0aa73a291124.tif,G-sacculifer
G-ungulata/0a9c7b5470f44530a06d0d17e8b59195.tif,G-ungulata
G-tumida/25db0424b45041838a863a0f3e8c97b9.tif,G-tumida
N-humerosa/3bbd06ae490e4c9598d92f9bbcc69a1a.tif,N-humerosa
G-tumida/afa9249d09e4473dae91cf538c5c7100.tif,G-tumida
S-dehiscen/b150e704ac2d4bfab75c862d3408f149.tif,S-dehiscen
S-dehiscen/7c591f5fb47a466da94562240bacf9fc.tif,S-dehiscen
G-sacculifer/e2e85ed8d48a4ba789df00af56279399.tif,G-sacculifer
G-scitula/a7862cc8c3324d05a6ad0d890e5f6dfc.tif,G-scitula
G-sacculifer/72d562574c564034a60458bc626b8ab5.tif,G-sacculifer
G-crassaformis/f7800debec4e4afca0cc9c017ebb013c.tif,G-crassaformis
P-obliquiloculata/73aabeb9bc754ebeb398bb83cba31fd0.tif,P-obliquiloculata
G-ungulata/a23aea25708b453fbc8cd7a498cc73aa.tif,G-ungulata
G-elongatus/e3f2b5610c4d49758e8e118601fc3113.tif,G-elongatus
N-humerosa/286befa273c54f1b92c46c06ffc3aa1d.tif,N-humerosa
G-siphonifera/0d5d053c64bf4dcdbcfbf5cc697406a7.tif,G-siphonifera
G-elongatus/7e61b354f5ad44e2b97e721dc48dabee.tif,G-elongatus
G-siphonifera/2bf73f88ee5446c28082f6d7a547ae48.tif,G-siphonifera
G-ruber/1ca96acfa5e240bbb23b2f71f316ee85.tif,G-ruber
G-scitula/62ad01792ef94c7facb8605884649cd6.tif,G-scitula
G-elongatus/cbbde630b12a4afc918c00cd9c0776ff.tif,G-elongatus
N-acostaensis/98b5da656b9b4ffdaf5c17dc2bb4deac.tif,N-acostaensis
G-hexagonus/3b74a5ac169d4ec28f8143d1e5a0c43d.tif,G-hexagonus
O-universa/575aab88eb6e4c15b441138c6b9cc5de.tif,O-universa
G-tumida/c40c730e728341cab0053432dccb5ff3.tif,G-tumida
G-siphonifera/c9b681a121234720821c2c7186d1e4a7.tif,G-siphonifera
G-ruber/aef278ae2bc94b379a997c6d02460a06.tif,G-ruber
N-humerosa/920fb96a5aaa4852ac6ab1f0c1bb64a0.tif,N-humerosa
G-ruber/770bd0260f23438bb290199f062af8bd.tif,G-ruber
G-truncatulinoides/7183b16ab52046d3b88d8f11333cf8a4.tif,G-truncatulinoides
G-scitula/997b6ac093cd4ae8b8d93963c65785e1.tif,G-scitula
G-crassaformis/b2f434f076d744de938e0caeb821273b.tif,G-crassaformis
N-dutertrei/95d35c6f1f4943e0bfe7f96b273ffda9.tif,N-dutertrei
P-obliquiloculata/217bb901e9f544dc9d7da3af1a1ee60b.tif,P-obliquiloculata
G-tumida/568555fbb7aa4db3978bbeee67fcf181.tif,G-tumida
G-ruber/a864788aa09840eca0b56ed49d1b47a8.tif,G-ruber
G-ruber/a37f0c28198747bb9537c58fbacf8e2e.tif,G-ruber
G-siphonifera/843f6054c6ee40bf9d6057ea6f4a6e61.tif,G-siphonifera
S-dehiscen/870d575c7ea442c29e4ce34b7513dd20.tif,S-dehiscen
G-ruber/3328e8b607174be49a6a4c7071d39b17.tif,G-ruber
G-truncatulinoides/df6f92675ee045a68a63252d555d18a9.tif,G-truncatulinoides
N-dutertrei/11870ac8c8f44894a0d6fa733273b9c4.tif,N-dutertrei
N-humerosa/40884fcf7d18475bbd1abeafe73e4c39.tif,N-humerosa
G-truncatulinoides/746cf46454e14186919d3cd39793b418.tif,G-truncatulinoides
S-dehiscen/d6639b64b2ea4ec8b010279ddfcfa72a.tif,S-dehiscen
N-acostaensis/dc21ddb330fc46f9b53d5f548d67251f.tif,N-acostaensis
G-truncatulinoides/c983edcfc8b948b18178471770ab475f.tif,G-truncatulinoides
G-tumida/5e39bfb19c9d42638a3534e410234d55.tif,G-tumida
G-scitula/bf4bc77888d6492d88cd6b70c58adce8.tif,G-scitula
G-crassaformis/12527fc8af074c6ba6f5f9722b7cdc7b.tif,G-crassaformis
G-sacculifer/26d46d22c0414694b4bd8f20146b1cf6.tif,G-sacculifer
G-ungulata/f0661e6a380b4c51b33fbdce17418b1c.tif,G-ungulata
