location,species
G-ruber/c505ff87a77c4de296c89edd4a2ef61f.tif,G-ruber
N-acostaensis/ba2827d0017b4b4586a8850fa0da38b5.tif,N-acostaensis
G-scitula/485df9550bcd4d539bc8d6b36735c2a0.tif,G-scitula
P-obliquiloculata/0bbe28f8954a46249a67e597f2dcb20d.tif,P-obliquiloculata
O-universa/2b58351e41d64f5aa7773df40e2e3eaa.tif,O-universa
S-dehiscen/68a77f87a0974e248dd68e26b3f994ed.tif,S-dehiscen
G-siphonifera/b0cf94ff59e944598abcbc0a53a501c5.tif,G-siphonifera
G-ruber/24ccd946db0d45d6975e8a6fb34c0fcb.tif,G-ruber
S-dehiscen/f2bbb6525d06440f9f6bda73a409002f.tif,S-dehiscen
G-crassaformis/3c983945a51d44a0b37fb099d3c33067.tif,G-crassaformis
S-dehiscen/ebbd29644af84b9a82809aa25354bbe7.tif,S-dehiscen
G-scitula/b5374c9f05b5459499685a2ee2004660.tif,G-scitula
G-scitula/dfb63d514b4c4177bea60292e0033bdb.tif,G-scitula
G-ruber/b226da44a8a742968cb57e5a5597e444.tif,G-ruber
G-ruber/92fb9c6ce36241209f499f9f4fb95f84.tif,G-ruber
G-crassaformis/c8658219bb7e49249026a502470a061c.tif,G-crassaformis
G-siphonifera/08e033f994c1413ab2e35880080ed1d9.tif,G-siphonifera
G-ungulata/f8e33a1a096140dc9b4a26d744a3aaa5.tif,G-ungulata
G-sacculifer/2f6e93f78ab2493a953aa15761dd6436.tif,G-sacculifer
G-siphonifera/bfd4d396e806442398953f8856b85de3.tif,G-siphonifera
G-ungulata/27c1606108d54741add57235857c2317.tif,G-ungulata
G-tumida/57409eb8ce1349a0a48b482db223d6a7.tif,G-tumida
G-ruber/59bb5695f0e7456d9d15211773df6c98.tif,G-ruber
G-ruber/36870fa3fba14c5e8d6830b6d84f5d7f.tif,G-ruber
G-ruber/88a6e74845b44d65807117321992f3f1.tif,G-ruber
G-scitula/b22a53f220eb4df99fce1e5a43d93c61.tif,G-scitula
G-tumida/81ce4335a72f4c09b0cd043998013f35.tif,G-tumida
G-siphonifera/e3c71a6253084a798342b3cdfead30be.tif,G-siphonifera
G-sacculifer/071a0340782a4b94aee464be97874589.tif,G-sacculifer
G-siphonifera/03b62e0075ca4572832cba9d36096d8e.tif,G-siphonifera
G-truncatulinoides/7d006be81abc4d71b623e3d7f548291b.tif,G-truncatulinoides
G-sacculifer/0f5435bec0de4fa2bb1a1194f983f3f9.tif,G-sacculifer
S-dehiscen/ed56f25bd34c4540a91f21df2e47c366.tif,S-dehiscen
G-sacculifer/9f21f019c4c94d3684f6a83fee48e16c.tif,G-sacculifer
P-obliquiloculata/21cf24931d9544849c24dda32d31ca28.tif,P-obliquiloculata
G-scitula/3172a8f2cee8433f91e75e9f6a4d38dc.tif,G-scitula
G-truncatulinoides/3b055ee1f0024734aee14439856f9e0c.tif,G-truncatulinoides
G-truncatulinoides/775bf0b8b3e54c0c83a8adc5c133d75d.tif,G-truncatulinoides
G-tumida/ad8465dfea7a46cea47a57fd9737af88.tif,G-tumida
G-tumida/a7ee8a8886c044ada3259ec922900f87.tif,G-tumida
N-acostaensis/53a35b3211f54c5fa973073f24dc6687.tif,N-acostaensis
G-truncatulinoides/34b93efb9bb54e0a9a1c4e2230e4b007.tif,G-truncatulinoides
G-elongatus/7f99f8909ffe4c27afb109fd3c89c8de.tif,G-elongatus
G-tumida/16425425f56b46bfbdb283fd148c435b.tif,G-tumida
G-crassaformis/524fac8302ad421badd7642acaca0a55.tif,G-crassaformis
G-siphonifera/58bd4b8ba6aa4b0a966176adbccd5fda.tif,G-siphonifera
S-dehiscen/8f8bcaa943ee4137b06bc17cd1e68ecc.tif,S-dehiscen
G-sacculifer/4586f8014ffd4f3587cf37e5db96aa7b.tif,G-sacculifer
G-ungulata/64758a6d981748eda34763554ad8e492.tif,G-ungulata
G-sacculifer/d02e11297cb44bac9fd7b60f67f33f83.tif,G-sacculifer
O-universa/fd72d3af2e7a4566863b4d79ab41a634.tif,O-universa
G-siphonifera/12e0968371974717a299c408ec57c19e.tif,G-siphonifera
G-tumida/7583612f856a4df6aa5ac286bb140c52.tif,G-tumida
N-humerosa/fc90a03d8ab34f42a683431af31aa01f.tif,N-humerosa
G-truncatulinoides/427fedb743364ba0a956eae06fac6c84.tif,G-truncatulinoides
G-truncatulinoides/8ade1ccbd8544ea5afe54492fb0d4c3d.tif,G-truncatulinoides
G-siphonifera/56e6652c20e24f85b05cfb89756ad293.tif,G-siphonifera
G-crassaformis/22354832afa24e778c5544fe22bf6b9d.tif,G-crassaformis
G-tumida/6c81def3394d40bfbc73d006f2927dfe.tif,G-tumida
G-truncatulinoides/f0e1d76324274da5ab46b3b0d5bd8791.tif,G-truncatulinoides
G-crassaformis/d28c88f1668c419499d82f7a472bc859.tif,G-crassaformis
G-ruber/dd0348b5d5434249a54ec332e3b9681c.tif,G-ruber
N-acostaensis/4433893961144ca2abb4aa8b95de4b82.tif,N-acostaensis
G-crassaformis/b697ea02f4174a4d802c3c6f8a0ad853.tif,G-crassaformis
N-acostaensis/040575211d8848f1a36f1dc96e63e03e.tif,N-acostaensis
G-sacculifer/0558d50d235845fa98074b7c18c4c29e.tif,G-sacculifer
G-siphonifera/9a33fbcd9ba74b2a8edce0b7727a29c5.tif,G-siphonifera
N-acostaensis/085f0c1f91a74674bd0bc3f49e4f4a3e.tif,N-acostaensis
G-ruber/85f5150a18494441b7f51b1ed78787bf.tif,G-ruber
G-ruber/86e87f809a9d442c860820ac4954fffc.tif,G-ruber
G-tumida/c2dfa303e13c4d85b0cc62ad4992e31c.tif,G-tumida
G-tumida/153458e974ba4033866ffbc6953c0d23.tif,G-tumida
